reincorporar; retomar, recontratar, reagregar, reintegrar, reponer, rehabilitar
reintegrar; reponer, devolver, reembolsar, restituir, reagregar
reiterar; repetir, insistir, reafirmar, reproducir
relatar; contar, narrar, referir, noticiar, informar,
relativo; referente, tocante, concerniente, inherente, alusivo
relegar; extrañar, desterrar, despreciar, posponer, confinar, aislar, exiliar
relevar; resaltar, acentuar, remplazar, sustituir, desligar, liberar
reliquia; ídolo, recuerdo, huella, antigüedad
relucir; brillar, fulgurar, destacar, sobresalir, rutilar, irradiar
remanente; sobrante, restante, sobrado, sedimento, saldo, balance
remedo; copia, imitación, parodia, burla, pantomima, mímica
remesar; enviar, despachar, expedir, remitir, exportar, mandar
remiso; reacio, renuente, dejado, flojo
rémora; atraso, atranco, atasco, entorpecimiento, traba, escollo
remorder; inquietar, atormentar, atribular, entristecer, trastornar, desconcertar
remoto; lejano, distante, retirado, antiguo
remozar; rejuvenecer, renovar, robustecer, lozanear, mejorar
remuneración; beneficio, recompensa, retribución, premiación, salario
renacer; revivir, resucitar, retoñar, aparecer
rencilla; disputa, incidente, trifulca, tumulto, altercado, discusión, camorra
rencor; encono, odio, aversión, antipatía
rendimiento; rendición, entrega, sumisión, beneficio, rédito, renta, interés
renegado; maldiciente, adjurante, desalmado, apóstata
renombre; fama, crédito, gloria, honra, reputación, honor, prestigio
renovación; novedad, sustitución, mudanza, modificación, alteración, cambio,
renuencia; repugnancia, oposición, insumisión, aversión
reñir; luchar, pelear, altercar, querellar, regañar, reprender
reparo; objeción, observación, censura, reparación, reproche, regaño
repelente; inadmisible, inaceptable, repugnante, repulsivo, detestable, aborrecible
repeler; ahuyentar, alejar, repudiar, desdeñar, aborrecer, detestar
replegarse; retirarse, retroceder, recogerse, recular, evacuar, abandonar
réplica; repetición, objeción, respuesta, contestación, argumento, raciocinio
reponer; restituir, devolver, reembolsar, integrar, reintegrar
reportar; obtener, conseguir, lograr, significar
reposar; descansar, detenerse, holgar, acostarse
reprensión; admonición, filípica, regaño, reprimenda, reproche, reconvención
represalia; desquite, venganza, castigo, revancha
representar; subrogar, remplazar, encarnar, simbolizar, sustituir, relevar
represión; freno, restricción, detención, contención, sujeción, coerción
reprobación; crítica, reprensión, censura, desaprobación, rechazo, desautorización
reprochar; reprobar, regañar, increpar, amonestar
repudiar; desdeñar, desestimar, repugnar, repeler
repugnar; repeler, rechazar, excluir, opugnar, repudiar
repulsión; repudio, repulsa, aversión, repugnancia, reprimir
reputación; prestigio, crédito, renombre, celebridad, honra
requerimiento; aviso, amonestación, intimación, exigencia
requiebro; piropo, galantería, lisonja, cortejo
requisar; confiscar, decomisar, embargar, incautarse, retener, expropiar
requisito; condición, antecedente, exigencia, formalidad
resabio; vicio, achaque, disgusto, disconformidad, inmoralidad
resarcir; compensar, indemnizar, reparar, reponer, restituir
rescindir; abolir, invalidar, anular, revocar, derogar, deshacer
resentirse; lastimarse, agravarse, debilitarse, ofenderse
reseñar; detallar, especificar, enterar, informar, publicitar, noticiar
reserva; previsión, depósito, economía, prudencia
reservar; ahorrar, economizar, guardar, almacenar, depositar
resguardar; proteger, preservar, amparar, escudar
residuo; remanente, sobrante, sobra, despojo
resignarse; conformarse, allanarse, entregarse, renunciar, ceder, cejar
resistente; firme, fuerte, duro, incansable
resollar; respirar, jadear, bufar, acezar, resoplar, soplar
resolución; decisión, determinación, providencia, presteza, informe
resolver; decidir, determinar, solucionar, acordar
resonancia; repercusión, impacto, influencia, significación, sonido, eco, tono
resorte; ballesta, muelle, espiral, influencia
respectivo; análogo, recíproco, atinente, concerniente
respecto; proporción, razón, relación, conexión
respingar; protestar, resistir, replicar, rezongar
respingo; enfado, despego, rezongo, refunfuño
respiro; calma, reposo, sosiego, descanso
resplandor; lucimiento, fulgor, luminosidad, diafanidad, luz, claridad
responsabilizar; responder, garantizar, avalar, asegurar
respuesta; contestación, réplica, satisfacción, conformidad, argumentación, raciocinio
resquicio; intersticio, grieta, hendidura, pretexto, ocasión, oportunidad
restablecimiento; recuperación, convalecencia, curación, mejoramiento
restauración; reparación, reposición, reconstrucción, erección
restituir; reponer, reintegrar, devolver, restablecer
resto; sobrante, despojo, residuo, sedimento
restrictivo; limitativo, represivo, taxativo, determinado
resuelto; decidido, determinado, expedito, diligente, comprobado, verificado
resultar; producir, redundar, deducir, trascender, totalizar, alcanzar
resumen; síntesis, sinopsis, recopilación, epitome, abreviación
resurgir; renacer, revivir, recobrar, resucitar
retaguardia; zaga, trasero, después detrás, rezaga
retahíla; serie, conjunto, unidad, acervo
retardar; retrasar, atrasar, aplazar, rezagar, demorar, tardar
reticencia; reserva, mesura, disimulo, tapujo, prudencia
retobar; forrar, envolver, enfardar, amarrar, empaquetar
retórica; corrección, comprensión, grandilocuencia, claridad, énfasis, ampulosidad
retornar; regresar, devolver, desandar, retroceder
retractar; anular, revocar, invalidar, desdecirse
retraimiento; alejamiento, apartamiento, incomunicación, reclusión, aislamiento, retiro
retratar; imitar, copiar, describir, pincelar
retribuir; recompensar, premiar, remunerar, estimular, galardonar, laurear
retroceso; regresión, retirada, empeoramiento, recrudecimiento, atraso
retrogradar; retroceder, retirar, recular, replegar
retumbar; tronar, resonar, estallar, explosionar, ensordecer
revelación; descubrimiento, declaración, manifestación, detección, difusión, divulgación
reverberar; reflejar, flamear, reflectar, reverdecer
reverencia; respeto, veneración, consideración, salutación, venia, inclinación
revezar; remplazar, sustituir, suplir, subrogar
revocar; anular, desautorizar, abrogar, omitir, denegar, rehusar
revoltoso; sedicioso, insurrecto, alborotado, intrigante, gozoso, risueño, travieso
revolución; conmoción, agitación, perturbación, revuelta, sublevación, motín
revolver; inquietar, enredar, agitar, mezclar
reyerta; riña, pendencia, contienda, trifurca, disturbio, rencilla, pelea
rezagar; diferir, atrasar, retardar, suspender, demorar, tardar, dilatar
rezongar; refunfuñar, mascullar, bufar, murmurar, gruñir, barbotar
ridiculizar; abochornar, mortificar, avergonzar, satirizar, escarnecer, zaherir
riesgo; peligro, inseguridad, aventura, tropiezo, amenaza, peligrosidad
rigidez; tensión, inflexibilidad, endurecimiento, rigurosidad, tiesura, tirantez
rigor; dureza, severidad, crueldad, inclemencia, fiereza, atrocidad
riña; pendencia, pelea, altercado, camorra, disputa, incidente
risueño; alegre, placentero, gozoso, exultante, jocoso
ritual; ceremonial, protocolar, solemne, litúrgico, gala, solemnidad
rival; competidor, antagonista, contrario, adversario, enemigo, opositor
robar; hurtar, timar, substraer, rapiñar
robusto; fuerte, forzado, firme, pujante, vigoroso
rodar; caer, resbalar, balear, tropezar, desplomarse
rogar; instar, implorar, suplicar, solicitar, apelar, clamar
rol; lista, nómina, catálogo, índice, alistamiento
romance; flirteo, pololeo, poema, novela
rompimiento; ruptura, quebrantamiento, fractura, desavenencia
roñoso; sucio, repulsivo, asqueroso, deteriorado, desaseado, mugriento
rotario; benévolo, generoso, magnánimo, fraternal
rotundo; concluyente, terminante, imperativo, categórico
rubor; sonrojo, bochorno, turbación timidez, poquedad, vergüenza
rudeza; brusquedad, aspereza, terquedad, descortesía, grosería, acritud
rudimentario; elemental, embrionario, primario, preparatorio
ruego; súplica, plegaria, instancia, petición
rufián; alcahuete, chantajista, desvergonzado, malvado, sobornable, venal,
ruin; bajo, servil, abyecto, vil
ruindad; infamia, bajeza, vileza, abyección
rumbo; dirección, ruta, orientación, curso, camino
rumor; susurro, murmullo, hablilla, habladuría, cuchicheo, secreteo
rumorear; decirse, secretear, susurrar, sonar
ruptura; enemistad, rompimiento, riña, distanciamiento, repelente
rústico; burdo, ramplón, tosco, ordinario, basto, desaliñado
ruta; vía, senda, camino, rumbo, dirección, curso
rutilar; llamear, resplandecer, brillar, sobresalir, encender, iluminar
rutina; costumbre, tradición, hábito, repetición
rutinario; frecuente, habitual, maquinal, inconsciente, usual, proverbial
ruzafa; jardín, parque, vergel, pensil
sabandija; bicho, alimaña, animal, bicharraco, animalucho
saber; conocer, entender, dominar, erudición, sabiduría
sabiduría; saber, sapiencia, conocimiento, cognición, erudición
sabihondo; sabelotodo, pedante, petulante, vanaglorioso
sabio; culto, docto, erudito, sapiente, genio, lumbrera, ilustrado
sabor; gusto, sapidez, agrado, gustillo, dejo
sabotaje; perjuicio, deterioro, desperfecto, boicoteo, daño, avería
saciar; satisfacer, hartar, saturar, llenar
saciedad; hartura, hartazgo, saturación, bacanal, panzada, atracón
sacrificio; abnegación, inmolación, renunciamiento, holocausto
sacrilegio; blasfemia, herejía, profanación, perjuicio, apostasía
sacrílego; impío, profano, blasfemo, profanador, ateo, antirreligioso
sagaz; ladino, perspicaz, cauto, prudente, astuto, talentoso
sahumar; perfumar, aromatizar, aromar, incensar
salud; vitalidad, energía, potencia, robustez, vigor
salvaguardia; custodia, garantía, amparo, tutela, visado, licencia, autorización
salvajismo; brutalidad, atrocidad, barbaridad, monstruosidad, irracionalidad, incivilización
salvar; librar, saltar, guarecer, salvaguardar, respaldar, auxiliar, cobijar
salvedad; excepción, pretexto, enmienda, subterfugio, condición, limitación
sanción; castigo, punición, norma, ordenanza, correctivo, escarmiento
sancionar; autorizar, confirmar, aprobar, homologar, condenar, infligir
sandunga; fiesta, garbosidad, donaire, jocosidad, bullicio, algazara, jolgorio
sanear; purificar, acendrar, higienizar, remediar, esterilizar, desinfectar
sangrar; desangrar, derramar, salir, sisar, sajar
santiamén; instante, momento, segundo, soplo, rato, lapso
santurrón; santón, misticón, mojigato, gazmoño, hipócrita, irreverente
saña; encono, furia, crueldad, violencia, arrebato, furor, rabia
sápido; sabroso, gustoso, apetitoso, deleitoso
sapiencia; sabiduría, erudición, ilustración, conocimientos, cognición, saber
saquear; saltear, depredar, merodear, defraudar, desvalijar, rapiñar
sarcástico; sardónico, virulento, punzante, burlesco, mordaz, burlón, hiriente
sarcófago; tumba, sepulcro, sepultura, cripta
sardónico; cáustico, sarcástico, irónico, mordaz, burlesco
satánico; diabólico, demoníaco, perverso, protervo
sátira; ironía, burla, mordacidad, incisión, epigrama
satirizar; censurar, burlar, zaherir, escarnecer, ironizar, humillar
satisfacción; contentamiento, fruición, recompensa, excusa
satisfacer; agradar, complacer, saciar, solventar, contentar, deleitar
savia; jugo, fuerza, energía, sangre
sazón; madurez, sensatez, oportunidad, culminación
sazonar; aderezar, aliñar, condimentar, perfeccionar, adobar
secesión; separación, segregación, bifurcación, disgregamiento, desmembramiento
secreto; confidencia, ocultación, misterio, reserva
secta; grupo, tribu, clan, doctrina
secuaz; partidario, adicto, prosélito, satélite, adepto, incondicional
secuela; consecuencia, efecto, resultado, deducción, corolario, ilación
secuencia; serie, cadena, sucesión, frecuencia, periodicidad, reiteración
secular; antiguo, añejo, longevo, veterano
secundario; accesorio, auxiliar, ayudante, dependiente, agregado, insignificante
sedante; calmante, lenitivo, sedativo, paliativo, somnífero, analgésico
sede; silla, trono, asiento, diócesis, sitial, obispado
sedentario; estacionario, fijo, inmóvil, permanente, aposentado
sedición; rebeldía, insurrección, levantamiento, alzamiento, motín, algarada, sublevación
sedicioso; insurrecto, sublevado, rebelde, faccioso
sediento; anheloso, ansioso, deseoso, ambicioso, hidrópico
sedimento; pósito, residuo, heces, concho
seducción; persuasión, fascinación, atracción, engaño
seducir; atraer, encantar, cautivar, embrujar, tentar, persuadir, fascinar
segmento; porción, fragmento, fracción, cupo, división
segregar; gotear, rezumar, separar, apartar, secretar
seguir; continuar, proseguir, adoptar, practicar, acosar, perseguir
seguridad; certeza, garantía, caución, certidumbre, calma, confianza
selección; elección, preferencia, opción, colección, antología
selecto; escogido, preferido, prototipo, dechado, distinguido, atractivo
sellar; timbrar, estampar, franquear, terminar, estampillar, concluir, tapar
selvático; silvestre, tosco, rudo, palurdo, nemoroso, agreste, rústico
semblanza; biografía, resumen, analogía, historial
semejante; parecido, similar, análogo, equivalente
semejanza; igualdad, analogía, afinidad, similitud, parecido, biografía
sempiterno; eterno, perpetuo, imperecedero, inmortal, perdurable
sencillez; simplicidad, afabilidad, franqueza, llaneza, naturalidad, ingenuidad
senda; camino, sendero, nata, arteria, vereda
senectud; ancianidad, vejez, senilidad, vetustez
senior; adulto, maduro, reflexivo, sazonado
sensación; impresión, emoción, percepción, exaltación, sentimiento
sensatez; cordura, discreción, juicio, mesura, cautela
sensibilidad; delicadeza, comprensión, ternura, sentimentalismo, terneza, cariño
sensual; sensitivo, deleitable, materialidad, sibarita, sensualista, lubrico, lascivo
sentencia; juicio, fallo, dictamen, sanción
sentencioso; grave, enfático, afectado, aforístico, proverbial, solemne
sentimiento; emoción, impresión, percepción, consideración, pena, posar
señal; jalón, hito, nota, imagen, marca, signatura, muestra, indicio
señero; único, indistinto, solitario, separado
señorío; hidalguía, distinción, dominio, gravedad, mando, imperio
señuelo; carnada, cebo, anzuelo, trampa, lazo
separación; clasificación, análisis, desacuerdo, desavenencia, desglose
sepultar; inhumar, enterrar, soterrar, ocultar, esconder, encubrir
séquito; acompañamiento, comitiva, cortejo, corte, popularidad, fama
ser; ente, esencia, existir, subsistir, entidad
serenidad; tranquilidad, quietud, sosiego, imperturbabilidad, calma, impavidez, entereza
serie; sucesión, encadenamiento, progresión, catálogo, gradación
seriedad; gravedad, circunspección, formalidad, mesura
servil; bajo, rastrero, esclavo, lacayo servicial, humilde
sesgar; torcer, atravesar, oblicuar, equivocar
sesión; reunión, deliberación, asamblea, concilio, consulta
seudónimo; distintivo, señalamiento, sobrenombre, alias, apodo
severidad; dureza, rigidez, gravedad, adustez, rudeza
sibarita; voraz, probador, saboreador
sicodélico; seducido, deslumbrado, ensoñado
sigilo; reserva, secreto, silencio, disimulo
signatario; firmante, suscriptor, rubricante, infrascrito
significar; denotar, figurar, expresar, contener, decir, notificar, representar
significativo; expresivo, elocuente, revelador, característico, representativo
signo; señal, huella, indicio, emblema, azar, síntoma
silencio; pausa, calma, sigilo, mutismo, mudez, insonoridad, reserva
silogismo; conclusión, deducción, resultado, consecuencia
simbolizar; representar, encarnar, interpretar, personificar, significar, figurar
símbolo; imagen, emblema, figura, insignia, tipo
simetría; armonía, proporción, conformidad, cadencia, ritmo
similar; análogo, símil, sinónimo, homólogo
simpatía; afinidad, similitud, relación, avenimiento, propensión, afición
simpatizar; congeniar, entenderse, avenirse, comprenderse, aficionarse
simple; sencillo, elemental, fácil, evidente, único, manso, incauto
simpleza; bobería, tontería, necedad, zoncería, mentecatez
simulación; fingimiento, doblez, falsedad, apariencia, estratagema
simulacro; representación, maniobra, apariencia, simulación, imagen, ejercicio
simular; fingir, aparentar, engañar, encubrir, imitar, figurar
simultaneidad; coincidencia, concurrencia, concomitancia, concordancia
sinalefa; enlace, unión, trabazón, ligamiento
sinceridad; franqueza, veracidad, lealtad, rectitud
sincero; franco, veraz, real, formal
sincronía; simultaneidad, coincidencia, concordancia, isocronismo
síndrome; síntoma, pródromo, indicio, principio
singularidad; particularidad, propiedad, especialidad, originalidad, rareza, distinción
singularizar; distinguir, separar, particularizar, caracterizar
siniestro; trágico, avieso, aciago, funesto, zurdo, izquierdo, desgracia
sino; destino, estrella, suerte, azar, hado
sínodo; asamblea, reunión, concilio, junta, eclesiástica y deliberativa
sinopsis; resumen, síntesis, suma, referencia, compendio
sinrazón; disgusto, pesar, molestia, contrariedad, iniquidad, injusticia, desafuero
sintetizar; compendiar, extractar, resumir, esquematizar, abreviar
síntoma; indicio, presagio, señal, augurio, manifestación
sinuosidad; concavidad, ondulación, serpenteo, deformidad, excavación, culebreo
sinuoso; confuso, zigzagueante, ondulante, diagonal, serpenteado
sinvergüenza; desfachatado, inverecundo, bribón, pícaro
síquico; inmaterial, espiritual, mental, intelectual
sistema; método, régimen, norma, técnica, regla, ordenanza
sistemático; metódico, regular, preceptivo, consecuente, estatutario
sitiar; asediar, rodear, bloquear, apremiar, atormentar, importunar
situación; condición, estado, categoría, disposición, sitio, colocación
situar; colocar, emplazar, estacionar, consignar, lastrar, poner
soberanía; poder, autoridad, imperio, independencia, excelencia, alteza, majestad
soberbia; orgullo, altivez, altanería, arrogancia, ira, cólera, arranque
soberbio; altanero, orgulloso, arrogante, irascible, magnífico
sobornar; corromper, cohechar, inducir, malear, comprar, seducir
soborno; corrupción, vicio, maleamiento, cohecho, compra
sobrecargar; exceder, recargar, abrumar, traspasar
sobrenatural; inmaterial, mágico, milagroso, metafísico, divino
sobresaliente; notable, destacado, excelente, descollante, aventajado, notorio
sobresalto; sorpresa, temor, susto, turbación
sobreseído; liberado, soltado, excarcelado, exculpado
sobrevenir; suceder, acontecer, ocurrir, surgir, acaecer
sobriedad; moderación, parsimonia, cautela, ponderación, mesura
sobrio; moderado, templado, mesurado, prudente, ponderado
socavar; minar, debilitar, carcomer, dragar, excavar
sociabilidad; cortesía, civilidad, trato, comunicabilidad
sociable; tratable, atable, educado, comunicativo
socorrer; auxiliar, amparar, ayudar, proteger
sodomita; invertido, homosexual, anormal, maricón
soez; bajo, vil, zafio, patán, grosero
sofisticar; falsear, adulterar, engañar, mixtificar, falsificar
sofocar; oprimir, asfixiar, ahogar, enervar, atarugar, reprimir, dominar, acosar
sofrenar; detener, reprimir, atajar, refrenar, reñir, reprender, contener
sojuzgar; someter, avasallar, dominar, subyugar, sujetar
solaz; distracción, expansión, esparcimiento, diversión, recreo
soledad; aislamiento, abandono, retraimiento, desierto, pena, añoranza, pesar
solemne; suntuoso, grandioso, pomposo, majestuoso, fastuoso
solemnizar; celebrar, festejar, honrar, engrandecer
solicitar; pedir, buscar, requerir, procurar, pretender
solícito; atento, afectuoso, cuidadoso, diligente
solidario; junto, unido, asociado, recíproco
solidez; consistencia, cohesión, firmeza, fortaleza, volumen
soliviantar; sublevar, inducir, incitar, subvertir, mover, rebelar, alborotar
sollozar; gimotear, llorar, sentir, deplorar, gemiquear
soltura; agilidad, destreza, presteza desenvoltura
solución; resultado, terminación, desenlace, decisión, fin, resolución, arreglo
solvencia; garantía, crédito, capital, responsabilidad
sombrío; lúgubre, tétrico, oscuro, tenebroso, triste, taciturno, melancólico
somero; sucinto, superficial, ligero, sinóptico, liviano
someter; avasallar, conquistar, dominar, reducir, dominar, domar, vencer, exponer
sometimiento; sumisión, acatamiento, rendición, obediencia, vasallaje
somnífero; soporífero, letargo, hipnótico, soporoso, letárgico
sondear; ahondar, pulsar, inquirir, explorar
sonoro; melodioso, canoro, sonante, rumoroso, fragoso
sonsacar; averiguar, indagar, obtener, procurar, descubrir
soñar; ensoñar, trasoñar, evocar, idealizar, recordar, imaginar
soporífero; hipnótico, soñoliento, soporoso, somnífero, calmante, tranquilizante
soportar; sobrellevar, aguantar, sufrir, padecer, llevar, sostener, tolerar
sórdido; tacaño, mezquino, impuro, escandaloso, avaro, miserable, mísero
sorna; burla, broma, disimulo, irrisión, relente, socarronería
sorprendente; asombroso, imprevisto, prodigioso, impresionante, insólito, extraordinario
sorpresa; asombro, estupor, admiración, estupefacción
sortilegio; adivinación, auguración, hechicería, superstición, encantamiento, hechizo
sosegar; moderar, templar, aplacar, pacificar, descansar, reposar
sosería; insulsez, pesadez, insipidez, bobería, sosera
soslayar; inclinar, sesgar, esquivar, sortear, oblicuar, ladear, rehuir, evitar
sospechar; conjeturar, barruntar, presumir, maliciar, temer, recelar
sostener; soportar, sustentar, mantener, apoyar, aguantar, proteger, amparar
soterrar; sepultar, enterrar, esconder, ocultar, guardar, encerrar
suavizar; alisar, moderar, mitigar, pulimentar, asedar, enmelar, pacificar
subasta; encante, almoneda, licitación
súbito; imprevisto, repentino, inesperado, precipitado, impetuoso, violento
sublevar; amotinarse, subvertir, soliviantar, rebelarse, encolerizar, irritar, indagar
sublimar; enaltecer, ensalzar, exaltar, engrandecer
subordinar; someter, sujetar, disciplinar, clasificar, relacionar, conexionar
subrepticio; disimulado, oculto, ilícito, encubierto, furtivo
subrogar; sustituir, remplazar, suplir, representar
subsanar; enmendar, corregir, rectificar, remediar, exculpar, disculpar excusar
subsidio; ayuda, auxilio, socorro, subvención
subsistencia; estabilidad, permanencia, conservación, mantenimiento sostenimiento
substancia; esencia, principio, valor enjundia, ser, estimación, importancia, madurez
subterfugio; pretexto, excusa, evasiva, ambages, escapatoria
suburbio; afuera, barrio, arrabal, contorno
subyugar; domeñar, someter, avasallar, supeditar, someter
suceder; acaecer, acontecer, ocurrir, provenir, heredar, descender, proceder
sucesión; continuación, decurso, descendencia, generación, herencia , prole
suceso; acontecimiento, incidente, hecho, contingencia, resultado, éxito
suciedad; impureza, ascosidad, desaseo, inmundicia, basura, porquería, miseria
sucinto; somero, conciso, ceñido, escueto, breve
sudario; mortaja, envoltorio, envoltura, cubrimiento, sábana, sudadero
suerte; ventura, casualidad, estrella, sino, fortuna, azar, modo, género
suficiente; bastante, asaz, capaz, idóneo, apto
sufragar; auxiliar, ayudar, favorecer, costear, satisfacer, pagar
sufragio; ayuda, protección, voto, dictamen, parecer, favor
sufrimiento; resignación, paciencia, conformidad, tolerancia
sugerir; insinuar, aconsejar, inspirar, exhortar
sugestión; sugerencia, insinuación, consejo, recomendación, fascinación
sujeción; obediencia, dependencia, subordinación, contención, esclavitud, atadura, prótesis
sulfurar; irritar, enojar, encolerizar, enfurecer, excitar
sumario; resumen, extracto, proceso, sinopsis, indicio, conciso, lacónico
sumiso; obediente, dócil, obsecuente
sumo; supremo, altísimo, elevado, máximo
suntuoso; opulento, regio, señorial, magnífico, costoso
supeditación; dependencia, sujeción, sumisión, subordinación, subyugación
superación; vencimiento, dominio, avasallamiento, victoria
superávit; exceso, demasía, residuo, sobrante
superchería; engaño, falsedad, impostura, artificio, fábula, invención
superfluo; inútil, innecesario, prescindible, eludible, recargado, sobrante
superioridad; supremacía, preeminencia, eminencia, preponderancia, ventaja, dirección, jefatura
superlativo; máximo, superior, descollante, preeminente, preponderante
superstición; hechicería, fetichismo, magia, cábala, credulidad
supersticioso; agorero, fetichista, maniático, ingenuo
suplantar; relevar, substituir, remplazar, suplir
suplemento; remplazo, complemento, aditamento, substitución
suplicar; rogar, clamar, implorar, invocar, pedir
suplicio; tortura, tormento, martirio, punición
suponer; conjeturar, presumir, estimar, considerar, presuponer
suposición; conjetura, hipótesis, posibilidad, presunción, supuesto, sospecha
supremacía; superioridad, hegemonía, preeminencia, desiderátum, excelencia, preponderancia
supremo; soberano, superior, sumo, potente
suprimir; anular, abolir, abrogar, eliminar, callar, omitir
supurar; segregar, manar, correr, escurrir
suscitar; causar, provocar, producir, irrogar, motivar
susodicho; citado, referido, aludido, antedicho, mencionado, sobredicho
suspicacia; recelo, desconfianza, sospecha, resquemor, conjetura, malicia
sustentar; alimentar, nutrir, sostener, mantener, soportar, sujetar
susurrar; musitar, murmurar, mascullar, rumorear
sutil; tenue, fino, delgado, elegante, etéreo, agudo, ingenioso
sutileza; perspicacia, astucia, argucia, ingenio, sofisma, paradoja, retórica
sutilizar; limar, pulir, afinar, profundizar, atenuar, discurrir, teorizar
taberna; cantina, fonda, bodega, tasca, bar, figón
tabú; prohibición, vedamiento, intocable, inabordable
tacaño; avaro, mezquino, cicatero, miserable, apretado, ahorrador
tachar; borrar, eliminar, suprimir, difamar, motejar, tildar
tácito; virtual, implícito, silencioso, presunto, sobreentendido
taciturno; melancólico, cazurro, apesadumbrado, silente, reservado, lacónico
tahúr; jugador, fullero, garitero, apostador, tramposo
taladrar; horadar, perforar, penetrar, atravesar, abrir, agujerear
tálamo; lecho, cama, yacija, álveo, catre, hamaca
talento; ingenio, capacidad, habilidad, pericia, inteligencia, agudeza
tambalear; oscilar, bambolear, moverse, inclinarse, vacilar, trastabillar
tangible; palpable, tocable, visible, evidente, material, corpóreo
tapujo; disfraz, embozo, disimulo, pretexto, disimulación, ocultación
taquilla; ventanilla, boletería, casillero
tardío; retraso, pausado, retardo, moroso
tarima; estrado, entablado, plataforma, estribo, tribuna
técnica; sistema, procedimiento, norma, pericia
tedio; desgano, esplín, hastío, aburrimiento, fastidio, lata
tedioso; aburrido, fastidiado, enfadado, pesado
telepatía; transmisión, comunicación, participación, telestesia
tema; materia, asunto, contenido, plan, programa, proyecto
temeridad; arrojo, osadía, decisión irreflexión, atolondramiento, imprudencia
temible; espantoso, terrible, horrendo, aterrador, terrorífico, pavoroso
temor; espanto, pavor, pánico, timidez, sobresalto, alteración
temperamental; impulsivo, descontrolado, impelente, extravagante
temperamento; carácter, naturaleza, índole , constitución , temple , condición
temperar; atemperar, calmar, templar, apaciguar
tempestivo; oportuno, conveniente provechoso, congruente, adecuado, apropiado
temple; condición, carácter, idiosincrasia, naturaleza, temperamento, rasgo
tenacidad; obstinación, pertinencia, constancia, porfía, perseverancia, tesón
tendiente; inclinado, propenso, colgante, dilatado
tensión; rigidez, tirantez, contracción, crispación, endurecimiento, tesura
tentación; atracción, seducción, fascinación, estímulo, encanto
tentativa; prueba, experimento, conato, ensayo, intento, sondeo
tenue; sutil, delicado, frágil, grácil, liviano, ligero
teoría; hipótesis, suposición especulación, medición, conjetura, cálculo
terco; tenaz, testarudo, tozudo, pertinaz, intolerante, porfiado
tergiversación; deformación, elusión, ambigüedad, argucia
tergiversar; falsear, mixtificar, desfigurar, deformar, mentir, embaucar
terminante; concluyente, categórico, tajante, obligatorio, conminatorio, decisivo
ternura; afecto, delicadeza, amor, sensibilidad, cariño, apego
terquedad; porfía, tozudez, pertinencia, obstinación, testarudo
terrible; espantoso, terrorífico, pavoroso, aterrador, espeluznante, horroroso
terror; miedo, pavor, temor, pánico, pavura, cobardía
terrorismo; confusión, convulsión, extremismo, motín, sublevación
terso; limpio, bruñido, brillante, resplandeciente, liso, fresco
tesis; conclusión, deducción exposición, proposición, réplica, respuesta
testarudez; tozudez, terquedad, obcecación, obsesión, obstinación, porfía
testimoniar; testificar, atestiguar, aseverar, demostrar, declarar, jurar
tétrico; lúgubre, sombrío, funesto, lóbrego, oscuro, tenebroso
tierno; cariñoso, delicado, suave, nuevo, amoroso, complaciente
tildar; tachar, censurar, criticar, culpar, borrar, motejar
timidez; cortedad, turbación, apocamiento, encogimiento, vergüenza, rubor
tino; acierto, destreza, juicio, cautela, discreción, recato
típico; peculiar, característico, propio, significativo, simbólico, inconfundible
tiranía; abuso, arbitrariedad, opresión, iniquidad, despotismo, dictadura
tirantez; tensión, rigidez, enemistad, hostilidad, endurecimiento, tiesura
titánico; grandioso, coloso, descomunal, prodigioso, desmedido, exagerado
titubear; vacilar, dudar, fluctuar, sospechar
tolerancia; anuencia, indulgencia, aguante, comprensión, transigencia, condescendencia
tolerante; condescendiente, complaciente, indulgente, paciente, comprensivo, transigente
tonalidad; matiz, gama, tono, modo, color, tinte
tonificar; vigorizar, fortalecer, alentar, remozar, robustecer, fortificar
tormenta; tempestad, vendaval, tornado, torbellino, huracán, ciclón
tormento; suplicio, martirio, tortura, sufrimiento, padecimiento, dolor
torneo; justa, combate, lucha, concurso, certamen
torpe; inhábil, inútil, incapaz, deficiente, inexperto, nulo
torpeza; Impericia, inhabilidad, Ineptitud, rusticidad, necedad, imbecilidad
torrente; cascada, arroyo, chorro, multitud, catarata, raudal
tórrido; ardiente, quemante, abrasador, tropical, cálido
tortuoso; sinuoso, torcido, serpenteado, artificioso, mentiroso, falso
torturar; atormentar, martirizar, sacrificar, angustiar, matar
torvo; fiero, hosco, avieso, aterrador, rabioso, airado
tosco; rudo, basto, inculto, grosero, desatento, incorrecto
tósigo; ponzoña, veneno, toxina, congoja, infección, intoxicación
totalizar; sumar, completar, integrar, concretar, añadir, agregar
tozudo; porfiado, pertinaz, obstinado, contumaz, intolerante, terco
trabar; enlazar, juntar, unir, coordinar, agarrar, atar
tradición; usanza, costumbre, hábito, rutina, normalidad, regularidad
traducir; interpretar, trasladar, verter, convertir, descifrar, descubrir
traficar; comerciar, negociar, especular, contratar, vender
trágico; funesto, infausto, deplorable, adverso, catastrófico, nefasto
traición; felonía, infidelidad, perfidia, alevosía, deslealtad, engaño
